Year,Company Name,Country,Industry (Exiobase),Total Environmental Intensity (Revenue),Total Environmental Intensity (Operating Income),Total Environmental Cost,Working Capacity,Fish Production Capacity,Crop Production Capacity,Meat Production Capacity,Biodiversity,Abiotic Resources,Water production capacity (Drinking water & Irrigation Water),Wood Production Capacity,% Imputed
2018,MCBRIDE PLC,United Kingdom,Chemicals nec,-1.32%,-25.07%,"(1,15,98,985)","(1,07,99,909)",-3345,"(1,51,262)",-28901,-475,-18364,"(5,98,040)",1311,4%
2018,SAN FU CHEMICAL CO LTD,Taiwan,Chemicals nec,-7.15%,-70.07%,"(94,53,369)","(91,90,551)",-1987,"(1,17,984)",-25744,-356,-71093,-45265,-389,18%
2018,MARICO LIMITED,India,Chemicals nec,-0.76%,-4.57%,"(69,08,232)","(40,11,100)",-3069,-35851,-265,-213,"(1,05,268)","(27,54,264)",1798,10%
2018,SHINY CHEMICAL INDUSTRIAL COMPANY LIMITED,Taiwan,Chemicals nec,-2.34%,-17.87%,"(61,38,285)","(59,07,086)",-2766,-52497,-12245,-236,"(1,41,052)",-21564,-839,6%
2018,PENNON GROUP PLC,United Kingdom,"Collection,purification and distribution of water (41)",-34.05%,-145.34%,"(60,58,95,223)","(59,27,23,511)","(1,35,654)","(78,82,912)","(18,48,127)",-24679,-2399,"(32,78,163)",221,0%
2018,COMPANIA SANEAMENTO DE MINAS GERAIS,Brazil,"Collection,purification and distribution of water (41)",-17.38%,-84.48%,"(21,27,00,080)","(20,80,97,922)",-47580,"(27,60,064)","(6,46,939)",-8651,-1147,"(11,37,596)",-180,0%
2018,SEVERN TRENT PLC,United Kingdom,"Collection,purification and distribution of water (41)",-6.04%,-19.24%,"(13,03,72,146)","(12,75,08,211)",-29288,"(16,95,683)","(3,97,547)",-5318,-2910,"(7,33,456)",268,0%
2018,UNITED UTILITIES GROUP PLC,United Kingdom,"Collection,purification and distribution of water (41)",-4.91%,-13.19%,"(10,86,15,480)","(10,62,22,560)",-24423,"(14,12,588)","(3,31,176)",-4432,-2982,"(6,17,594)",275,0%
2018,GUANGDONG INVESTMENT LTD.,Hong Kong,"Collection,purification and distribution of water (41)",-5.63%,-13.21%,"(9,60,95,700)","(9,40,35,029)",-28595,"(12,19,467)","(2,77,692)",-4685,-64528,"(4,88,069)",22366,12%
2018,MICROSOFT CORPORATION,United States,Computer and related activities (72),-0.75%,-2.35%,"(82,40,87,462)","(76,86,58,882)","(1,74,850)","(1,01,14,963)","(23,69,349)",-31818,"(1,36,968)","(4,25,97,822)",-2810,2%
2018,PANASONIC CORPORATION,Japan,Computer and related activities (72),-1.04%,-22.41%,"(75,44,37,792)","(73,01,46,444)","(1,73,297)","(97,52,809)","(22,68,463)",-30982,-72331,"(1,20,11,124)",17657,3%
2018,LG ELECTRONICS INCORPORATED,South Korea,Computer and related activities (72),-1.16%,-26.31%,"(63,88,13,722)","(61,27,92,826)","(1,43,468)","(74,20,209)","(17,15,061)",-26351,"(10,99,386)","(1,56,58,827)",42406,17%
2018,SONY CORPORATION,Japan,Computer and related activities (72),-0.56%,-6.50%,"(43,28,90,114)","(42,41,12,768)",-97321,"(56,46,990)","(13,16,990)",-17700,-77422,"(16,23,450)",2526,0%
2018,INTERNATIONAL BUSINESS MACHINES CORPORATION,United States,Computer and related activities (72),-0.47%,-3.31%,"(37,68,37,330)","(35,73,20,378)",-94281,"(47,39,562)","(11,03,007)",-16287,-98780,"(1,35,04,396)",39362,7%
2018,FUJITSU LIMITED,Japan,Computer and related activities (72),-0.96%,-32.92%,"(35,99,27,731)","(35,07,31,159)",-80719,"(46,65,518)","(10,91,610)",-14655,-37138,"(33,08,844)",1912,0%
2018,SHARP CORPORATION,Japan,Computer and related activities (72),-1.37%,-36.89%,"(30,29,90,391)","(29,30,37,923)",-67447,"(38,98,919)","(9,12,670)",-12249,-21995,"(50,40,836)",1646,0%
2018,TATA CONSULTANCY SERVICES LTD,India,Computer and related activities (72),-1.17%,-4.70%,"(20,60,92,015)","(13,45,31,193)",-32724,"(17,96,153)","(4,20,740)",-5833,-1378,"(6,93,10,228)",6234,0%
2018,ORACLE CORPORATION,United States,Computer and related activities (72),-0.39%,-1.09%,"(15,54,88,305)","(14,74,38,892)",-40006,"(19,54,543)","(4,54,148)",-6845,-49434,"(55,64,135)",19698,9%
2018,INFOSYS LIMITED,India,Computer and related activities (72),-0.88%,-3.59%,"(8,87,36,274)","(3,89,61,202)",-8944,"(5,17,812)","(1,21,258)",-1627,-789,"(4,91,24,821)",180,0%
2018,SAP SE,Germany,Computer and related activities (72),-0.29%,-1.15%,"(8,32,15,883)","(7,99,48,867)",-24531,"(10,59,052)","(2,47,903)",-3896,-75915,"(18,70,197)",14478,14%
2018,NEXTDC LIMITED,Australia,Computer and related activities (72),-61.98%,-274.95%,"(7,05,56,900)","(6,30,62,851)",-14428,"(8,38,724)","(1,96,630)",-2626,-54,"(64,41,609)",22,0%
2018,NTT DATA CORPORATION,Japan,Computer and related activities (72),-0.36%,-6.22%,"(7,00,65,069)","(6,80,17,517)",-17503,"(9,05,805)","(2,11,673)",-3012,-19185,"(8,95,058)",4683,6%
2018,WIPRO LIMITED,India,Computer and related activities (72),-0.86%,-5.58%,"(6,69,50,697)","(4,03,47,587)",-9254,"(5,36,332)","(1,25,632)",-1683,-610,"(2,59,29,738)",139,0%
2018,NIKON CORPORATION,Japan,Computer and related activities (72),-0.98%,-13.18%,"(6,41,21,583)","(6,15,76,751)",-14671,"(8,21,953)","(1,91,403)",-2618,-6498,"(15,09,276)",1586,3%
2018,TECH MAHINDRA LIMITED,India,Computer and related activities (72),-1.33%,-11.16%,"(5,87,63,877)","(3,87,80,260)",-8884,"(5,15,608)","(1,20,821)",-1616,-344,"(1,93,36,422)",78,0%
2018,CAPGEMINI SE,France,Computer and related activities (72),-0.33%,-3.18%,"(5,01,07,233)","(4,48,71,173)",-12326,"(5,97,948)","(1,39,484)",-2086,-23814,"(44,66,239)",5837,9%
2018,"KINPO ELECTRONICS,INC.",Taiwan,Computer and related activities (72),-1.09%,-81.71%,"(4,75,07,717)","(4,64,67,840)",-11122,"(6,16,025)","(1,44,196)",-1971,-13972,"(2,53,556)",965,2%
2018,SKYWORTH DIGITAL HOLDINGS LTD,Hong Kong,Computer and related activities (72),-0.53%,-44.48%,"(3,21,84,813)","(2,32,93,175)",-5624,"(3,09,331)",-72360,-999,-3759,"(85,00,349)",783,2%
2018,"FOSTER ELECTRIC COMPANY,LIMITED",Japan,Computer and related activities (72),-1.66%,-33.06%,"(2,80,43,983)","(2,74,34,283)",-6444,"(3,64,971)",-85506,-1158,-1675,"(1,50,355)",409,2%
2018,SYMANTEC CORPORATION,United States,Computer and related activities (72),-0.50%,-5.28%,"(2,42,40,553)","(2,15,83,188)",-5699,"(2,86,279)",-66621,-984,-5999,"(22,94,173)",2391,7%
2018,ADOBE INC,United States,Computer and related activities (72),-0.22%,-0.71%,"(2,01,15,762)","(1,83,86,164)",-5630,"(2,43,091)",-56065,-926,-11207,"(14,17,144)",4466,13%
2018,TRAVELSKY TECHNOLOGY LTD,China,Computer and related activities (72),-1.78%,-5.69%,"(1,92,02,961)","(1,67,44,590)",-3826,"(2,22,507)",-52135,-696,-665,"(21,78,539)",-4,0%
2018,ITOCHU TECHNO-SOLUTIONS CORPORATION,Japan,Computer and related activities (72),-0.48%,-6.34%,"(1,87,01,429)","(1,81,25,569)",-4540,"(2,41,306)",-56434,-791,-3893,"(2,69,846)",950,5%
2018,ALTRAN TECHNOLOGIES,France,Computer and related activities (72),-0.47%,-6.70%,"(1,55,91,030)","(1,52,48,488)",-3943,"(2,03,060)",-47451,-683,-5263,-83432,1290,7%
2018,AMADEUS IT GROUP SA,Spain,Computer and related activities (72),-0.28%,-0.94%,"(1,55,49,066)","(90,28,812)",-2335,"(1,20,574)",-28236,-406,-2393,"(63,67,094)",784,4%
2018,LEIDOS HOLDINGS INC,United States,Computer and related activities (72),-0.15%,-1.96%,"(1,52,13,803)","(1,39,97,091)",-4810,"(1,84,533)",-42217,-764,-12652,"(9,76,778)",5041,17%
2018,TATUNG COMPANY LIMITED,Taiwan,Computer and related activities (72),-0.60%,N/A,"(1,18,61,701)","(95,81,018)",-2311,"(1,27,832)",-29528,-412,-6376,"(21,14,663)",441,3%
2018,CASIO COMPUTER COMPANY LIMITED,Japan,Computer and related activities (72),-0.41%,-4.32%,"(1,16,47,891)","(1,13,28,026)",-2606,"(1,50,235)",-35207,-473,-2852,"(1,28,536)",44,1%
2018,ALLIANCE DATA SYSTEMS CORPORATION,United States,Computer and related activities (72),-0.13%,-0.54%,"(1,02,70,462)","(1,00,44,856)",-3527,"(1,32,352)",-30230,-557,-9670,-53124,3853,19%
2018,TIETO OYJ,Finland,Computer and related activities (72),-0.55%,-6.19%,"(1,00,62,379)","(83,90,819)",-1863,"(1,07,585)",-25161,-338,-223,"(15,36,132)",-259,20%
2018,EOH HOLDINGS LIMITED,South Africa,Computer and related activities (72),-0.84%,-17.05%,"(95,74,671)","(79,61,572)",-1730,"(1,05,223)",-23223,-316,-23464,"(14,59,009)",-134,9%
2018,DASSAULT SYSTEMES SE,France,Computer and related activities (72),-0.18%,-0.79%,"(73,19,988)","(71,56,004)",-2181,-95482,-22200,-355,-6275,-39028,1538,14%
2018,KINGSOFT CORPORATION LIMITED,China,Computer and related activities (72),-0.77%,N/A,"(65,90,776)","(43,44,601)",-1035,-57717,-13509,-185,-530,"(21,73,310)",111,1%
2018,INDRA SISTEMAS,Spain,Computer and related activities (72),-0.18%,-2.88%,"(65,46,159)","(27,39,067)",-798,-36742,-8594,-133,-1516,"(37,59,806)",497,7%
2018,MINDTREE LIMITED,India,Computer and related activities (72),-0.79%,-7.58%,"(61,97,386)","(35,98,558)",-823,-47822,-11201,-150,-61,"(25,38,777)",7,0%
2018,WORKDAY INC,United States,Computer and related activities (72),-0.20%,N/A,"(55,53,307)","(54,31,827)",-1688,-71792,-16542,-276,-3503,-29076,1396,9%
2018,TERADATA CORPORATION,United States,Computer and related activities (72),-0.23%,-11.57%,"(49,73,013)","(48,64,360)",-1454,-64350,-14864,-241,-2686,-26129,1070,13%
2018,VIRTUSA CORPORATION,United States,Computer and related activities (72),-0.48%,-10.50%,"(48,85,776)","(43,27,741)",-1151,-57395,-13351,-198,-1267,"(4,85,177)",505,7%
2018,KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED,China,Computer and related activities (72),-0.85%,-37.67%,"(41,18,228)","(23,32,939)",-557,-30991,-7253,-99,-299,"(17,46,153)",62,1%
2018,THE SAGE GROUP PLC,United Kingdom,Computer and related activities (72),-0.17%,-0.67%,"(38,93,674)","(35,39,941)",-976,-46940,-11012,-161,-2430,"(2,92,561)",348,4%
2018,MICRO FOCUS INTERNATIONAL PLC,United Kingdom,Computer and related activities (72),-0.16%,-0.85%,"(38,69,205)","(35,15,217)",-971,-46611,-10934,-160,-2437,"(2,93,222)",349,4%
2018,LINK ADMINISTRATION HOLDINGS LTD,Australia,Computer and related activities (72),-0.26%,-1.54%,"(22,15,232)","(21,65,794)",-544,-28876,-6719,-96,-403,-12965,165,5%
2018,AVEVA GROUP PLC,United Kingdom,Computer and related activities (72),-0.33%,-2.33%,"(21,09,128)","(19,90,576)",-500,-26436,-6200,-87,-657,-84766,94,2%
2018,ATEA ASA,Norway,Computer and related activities (72),-0.05%,-2.49%,"(19,81,791)","(19,26,279)",-506,-25667,-5963,-86,-1448,-21992,151,7%
2018,TEMENOS AG,Switzerland,Computer and related activities (72),-0.20%,-0.76%,"(16,33,781)","(15,97,501)",-417,-21191,-4948,-71,-598,-9183,128,7%
2018,SOPHOS GROUP PLC,United Kingdom,Computer and related activities (72),-0.31%,N/A,"(14,76,513)","(13,89,730)",-352,-18455,-4328,-61,-494,-63165,71,2%
2018,VITEC GROUP PLC,United Kingdom,Computer and related activities (72),-0.28%,-2.79%,"(13,86,993)","(13,44,997)",-342,-17859,-4188,-59,-507,-19112,73,6%
2018,SDL PLC,United Kingdom,Computer and related activities (72),-0.30%,-3.62%,"(12,50,343)","(11,76,063)",-298,-15617,-3662,-51,-426,-54287,61,2%
2018,CIELO S.A.,Brazil,Computer and related activities (72),-0.04%,-0.12%,"(11,07,996)","(10,84,663)",-282,-13840,-2822,-50,-1588,-4960,210,14%
2018,GLOBANT SA,Argentina,Computer and related activities (72),-0.21%,-1.45%,"(10,73,275)","(10,09,238)",-279,-13016,-3046,-45,-909,-46824,83,4%
2018,NCC GROUP PLC,United Kingdom,Computer and related activities (72),-0.18%,-1.97%,"(5,36,086)","(4,90,441)",-133,-6505,-1526,-22,-307,-37196,44,3%
2018,FDM GROUP HOLDINGS PLC,United Kingdom,Computer and related activities (72),-0.06%,-0.31%,"(1,92,063)","(1,52,172)",-57,-2005,-471,-8,-322,-37074,46,9%
2018,ATOS SE,France,Computer and related activities (72),0.05%,0.59%,"70,90,364","80,00,443",-88,"1,05,311",25343,130,-22119,"(10,24,077)",5422,14%
2018,"SALESFORCE.COM,INC.",United States,Computer and related activities (72),0.37%,8.76%,"4,92,36,414","4,81,73,312",8920,"6,42,804","1,52,067",1769,-16484,"2,67,457",6569,7%
2018,AGC INC,Japan,Construction (45),-23.86%,-314.45%,"(3,31,13,66,719)","(3,20,78,75,465)","(7,92,215)","(4,22,78,389)","(99,40,029)","(1,34,881)",-5852,"(5,03,46,253)",6366,0%
2018,COMPAGNIE DE SAINT GOBAIN SA,France,Construction (45),-6.24%,-84.73%,"(2,98,30,24,233)","(2,81,60,52,338)","(9,45,344)","(3,74,80,200)","(88,13,626)","(1,41,872)",-13639,"(12,01,72,116)","5,94,900",0%
2018,CHINA GEZHOUBA GROUP COMPANY LIMITED,China,Construction (45),-16.41%,-220.00%,"(2,39,16,90,703)","(2,33,91,52,030)","(7,51,103)","(3,14,02,508)","(73,73,635)","(1,18,260)","(4,57,909)","(1,29,63,200)","5,27,943",0%
2018,OWENS-CORNING,United States,Construction (45),-19.28%,-171.76%,"(1,36,03,07,580)","(1,27,55,32,842)","(3,21,906)","(1,69,92,402)","(39,70,140)",-55405,-653,"(6,34,91,322)",57089,0%
2018,NIPPON SHEET GLASS CO LTD,Japan,Construction (45),-23.06%,-474.44%,"(1,26,92,85,365)","(1,23,27,10,282)","(2,83,199)","(1,63,94,079)","(38,43,492)",-51410,-2320,"(1,60,03,106)",2524,0%
2018,CHINA ENERGY ENGINEERING CORP LTD,China,Construction (45),-3.23%,-69.06%,"(1,24,64,20,037)","(1,21,81,75,122)","(5,00,036)","(1,63,76,801)","(38,49,636)",-71758,"(12,11,762)","(67,66,419)","5,31,497",2%
2018,ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS SA,Spain,Construction (45),-2.35%,-72.13%,"(98,46,79,717)","(96,31,29,301)","(2,22,508)","(1,28,99,127)","(29,88,970)",-40403,-33194,"(53,79,913)",13699,1%
2018,HOCHTIEF AG,Germany,Construction (45),-3.52%,-115.32%,"(96,12,01,387)","(94,02,11,484)","(2,26,018)","(1,23,28,821)","(28,87,571)",-40156,-58751,"(54,77,503)",28917,2%
2018,VINCI,France,Construction (45),-1.71%,-16.79%,"(86,32,62,512)","(81,63,25,262)","(1,90,924)","(1,09,03,184)","(25,37,384)",-34321,-14415,"(3,32,68,090)",11067,1%
2018,CIMIC GROUP LIMITED,Australia,Construction (45),-8.30%,-108.89%,"(86,10,68,960)","(86,72,05,900)","(1,99,252)","(1,15,32,923)","(27,03,815)",-36165,-2094,"2,06,09,476",1714,0%
2018,BOUYGUES SA,France,Construction (45),-2.11%,N/A,"(85,90,53,197)","(84,03,94,865)","(1,95,602)","(1,12,14,280)","(26,13,987)",-35256,-11608,"(45,96,511)",8912,1%
2018,JOHNSON CONTROLS INTERNATIONAL PLC,United States,Construction (45),-2.44%,-22.77%,"(76,73,66,342)","(71,30,64,388)","(1,67,087)","(95,19,855)","(22,23,553)",-30161,-2905,"(4,23,72,328)",13935,0%
2018,TRAKYA CAM SANAYII A.S.,Turkey,Construction (45),-57.63%,-483.19%,"(63,94,56,300)","(56,89,63,714)","(1,30,397)","(75,64,818)","(17,73,396)",-23709,"(1,07,722)","(6,08,93,380)",837,0%
2018,COLAS S.A.,France,Construction (45),-4.17%,N/A,"(62,89,82,884)","(61,53,30,772)","(1,41,985)","(81,97,533)","(19,16,262)",-25714,-4306,"(33,69,619)",3306,0%
2018,MOTA-ENGIL SGPS SA,Portugal,Construction (45),-19.01%,-346.56%,"(60,99,27,038)","(51,70,63,493)","(1,19,033)","(68,66,427)","(16,09,305)",-21568,-3507,"(8,42,44,946)",1240,0%
2018,LARSEN & TOUBRO LIMITED,India,Construction (45),-2.83%,-29.70%,"(48,60,79,448)","(26,74,37,042)",-56640,"(32,96,867)","(7,69,044)",-10318,"(1,69,874)","(21,43,20,884)",-18779,7%
2018,FERROVIAL SA,Spain,Construction (45),-6.76%,-109.54%,"(44,39,48,163)","(24,08,95,508)",-69401,"(32,48,014)","(7,59,186)",-11568,-5195,"(19,89,99,525)",40233,0%
2018,CHINA STATE CONSTRUCTION INTERNATIONAL HOLDINGS LIMITED,Hong Kong,Construction (45),-6.21%,-47.31%,"(44,10,08,168)","(31,08,25,654)",-75986,"(40,91,581)","(9,60,421)",-13206,"(2,23,208)","(12,48,24,031)",5921,2%
2018,KCC CORPORATION,South Korea,Construction (45),-12.94%,-202.38%,"(43,96,03,140)","(43,00,73,217)","(1,31,039)","(57,19,179)","(13,44,609)",-20664,-17529,"(23,64,181)",67277,0%
2018,DAIKIN INDUSTRIES LIMITED,Japan,Construction (45),-2.00%,-18.06%,"(41,76,19,257)","(41,33,46,307)",-95900,"(55,00,520)","(12,88,581)",-17353,-8802,"26,34,141",4064,0%
2018,LIXIL GROUP CORPORATION,Japan,Construction (45),-2.43%,-63.25%,"(36,79,75,997)","(35,81,95,054)",-85936,"(47,76,045)","(11,18,930)",-15355,-6397,"(37,90,047)",11767,0%
2018,KONINKLIJKE BOSKALIS WESTMINSTER NV,Netherlands,Construction (45),-12.40%,-480.91%,"(36,47,45,755)","(35,64,35,764)",-84878,"(47,27,107)","(11,07,138)",-15181,-19752,"(23,65,320)",9387,2%
2018,STRABAG SE,Austria,Construction (45),-1.88%,-143.27%,"(32,76,51,715)","(31,99,21,973)",-80057,"(42,23,361)","(9,90,209)",-13820,-16997,"(24,17,551)",12252,4%
2018,SALINI IMPREGILO SPA,Italy,Construction (45),-5.49%,N/A,"(30,56,32,777)","(15,12,74,655)",-38854,"(19,82,504)","(4,63,508)",-6751,-29182,"(15,18,49,895)",12572,3%
2018,SEKISUI CHEMICAL CO LTD,Japan,Construction (45),-2.81%,-31.34%,"(28,34,33,915)","(27,44,47,036)",-63731,"(36,79,994)","(8,52,169)",-11552,-4255,"(43,80,187)",5010,0%
2018,TAIWAN GLASS INDUSTRY CORPORATION,Taiwan,Construction (45),-14.24%,-282.43%,"(21,43,82,352)","(20,97,13,456)",-60387,"(28,10,464)","(6,58,420)",-9933,-2660,"(11,57,626)",30594,0%
2018,EIFFAGE,France,Construction (45),-0.90%,-8.63%,"(17,33,46,528)","(16,95,74,562)",-40402,"(22,73,009)","(5,25,694)",-7190,-5514,"(9,24,389)",4234,2%
2018,HYUNDAI ENGINEERING & CONSTRUCTION COMPANY LIMITED,South Korea,Construction (45),-1.11%,-22.92%,"(16,71,00,626)","(16,34,67,087)",-45899,"(21,41,909)","(5,00,441)",-7559,-77540,"(8,79,854)",19662,10%
2018,CENTRAL GLASS COMPANY LIMITED,Japan,Construction (45),-7.24%,-300.56%,"(15,04,23,191)","(14,45,38,100)",-71361,"(19,81,987)","(4,67,057)",-9708,-875,"(34,47,084)",92981,0%
2018,SUMITOMO FORESTRY CO LTD,Japan,Construction (45),-1.01%,-23.25%,"(11,23,43,266)","(10,76,81,567)",-27245,"(14,31,014)","(3,35,385)",-4691,-4696,"(28,63,775)",5108,5%
2018,TOTO LTD,Japan,Construction (45),-1.93%,-21.70%,"(10,40,32,799)","(10,02,24,061)",-25356,"(13,39,056)","(3,13,686)",-4428,-2276,"(21,30,609)",6674,0%
2018,CHINA COMMUNICATIONS SERVICES CORPORATION LTD,China,Construction (45),-0.67%,-32.99%,"(10,33,12,887)","(10,07,38,379)",-33592,"(12,51,862)","(2,94,385)",-4768,"(4,85,121)","(5,17,647)",12868,14%
2018,SKANSKA AB,Sweden,Construction (45),-0.52%,-14.88%,"(10,05,69,715)","(9,81,66,665)",-22358,"(12,90,119)","(3,01,418)",-4048,-553,"(7,83,788)",-766,2%
2018,TARKETT SA,France,Construction (45),-3.04%,-75.59%,"(9,86,55,051)","(9,52,98,706)",-22066,"(12,70,417)","(2,96,636)",-3989,-926,"(17,63,023)",711,1%
2018,ASSA ABLOY AB,Sweden,Construction (45),-0.91%,-6.48%,"(8,64,69,989)","(8,46,07,458)",-19304,"(11,17,682)","(2,61,525)",-3503,-271,"(4,59,871)",-375,1%
2018,KAJIMA CORPORATION,Japan,Construction (45),-0.49%,-5.67%,"(8,17,76,326)","(7,90,32,561)",-21998,"(10,49,438)","(2,45,870)",-3603,-7034,"(14,23,474)",7652,10%
2018,BALFOUR BEATTY PLC,United Kingdom,Construction (45),-0.83%,-60.20%,"(7,05,88,392)","(6,75,44,116)",-16105,"(8,99,177)","(2,10,538)",-2875,-4680,"(19,12,582)",1681,2%
2018,KELLER GROUP PLC,United Kingdom,Construction (45),-2.34%,-49.43%,"(6,62,12,656)","(6,47,75,060)",-15034,"(8,61,776)","(2,01,950)",-2718,-1569,"(3,55,113)",564,1%
2018,GEBERIT AG,Switzerland,Construction (45),-2.06%,-8.94%,"(6,45,58,392)","(6,28,04,186)",-18083,"(8,28,357)","(1,94,152)",-2872,-1061,"(7,15,727)",6047,1%
2018,SHIMIZU CORPORATION,Japan,Construction (45),-0.46%,-5.72%,"(6,33,05,041)","(6,02,75,668)",-17042,"(8,00,261)","(1,87,480)",-2769,-5839,"(20,22,334)",6351,10%
2018,AECOM,United States,Construction (45),-0.29%,-11.19%,"(5,76,36,592)","(5,63,79,434)",-12616,"(7,61,999)","(1,73,452)",-2321,-1865,"(3,05,005)",100,2%
2018,TAISEI CORPORATION,Japan,Construction (45),-0.38%,-3.34%,"(5,53,28,507)","(5,87,36,206)",-16831,"(7,79,726)","(1,82,659)",-2717,-6092,"43,89,098",6628,12%
2018,OBRASCON HUARTE LAIN SA,Spain,Construction (45),-1.52%,N/A,"(5,05,69,087)","(2,71,83,515)",-8419,"(3,58,491)",-84370,-1291,-2632,"(2,29,34,078)",3709,0%
2018,SINOPEC ENGINEERING GROUP CO LTD,China,Construction (45),-0.54%,-12.21%,"(3,65,95,029)","(3,56,53,530)",-12828,"(4,35,244)","(1,02,435)",-1739,"(2,14,830)","(1,80,122)",5699,16%
2018,VEIDEKKE ASA,Norway,Construction (45),-0.87%,-74.72%,"(3,59,52,048)","(3,49,48,582)",-8574,"(4,65,829)","(1,08,482)",-1503,-1323,"(4,19,040)",1285,3%
2018,KIER GROUP PLC,United Kingdom,Construction (45),-0.65%,-31.03%,"(3,48,82,627)","(3,34,77,895)",-8075,"(4,45,794)","(1,04,343)",-1434,-2977,"(8,43,179)",1069,3%
2018,AICA KOGYO COMPANY LIMITED,Japan,Construction (45),-2.18%,-18.72%,"(3,25,78,945)","(3,02,07,857)",-7259,"(4,01,605)",-94140,-1285,-629,"(18,66,854)",684,3%
2018,OBAYASHI CORPORATION,Japan,Construction (45),-0.19%,-2.58%,"(3,24,33,644)","(3,04,20,076)",-18964,"(4,39,127)","(1,02,045)",-2572,-7303,"(14,77,581)",34024,2%
2018,BUDIMEX S.A.,Poland,Construction (45),-1.48%,-32.01%,"(2,90,63,578)","(2,77,90,438)",-7436,"(3,58,792)",-84163,-1223,-6277,"(8,16,819)",1569,5%
2018,HINDUSTAN CONSTRUCTION COMPANY LTD,India,Construction (45),-1.70%,-29.95%,"(2,48,10,962)","(1,83,66,522)",-7023,"(2,29,503)",-53567,-1025,-14382,"(61,45,770)",6830,18%
2018,DORMAKABA HOLDING AG,Switzerland,Construction (45),-0.83%,-6.68%,"(2,38,87,925)","(2,29,49,509)",-5550,"(3,02,040)",-70542,-975,-979,"(5,58,881)",551,2%
2018,PEAB AB,Sweden,Construction (45),-0.33%,-7.18%,"(1,91,39,096)","(1,86,56,540)",-4239,"(2,43,422)",-56751,-765,-168,"(1,76,978)",-233,3%
2018,ROTOPLAS SA DE CV,Mexico,Construction (45),-3.79%,-35.22%,"(1,51,68,031)","(1,39,44,977)",-3406,"(1,83,174)",-42658,-602,-2077,"(9,91,768)",631,2%
2018,POLYPIPE GROUP PLC,United Kingdom,Construction (45),-2.71%,-17.31%,"(1,49,53,449)","(1,46,28,828)",-3388,"(1,94,615)",-45609,-613,-306,-80200,110,1%
2018,MASCO CORPORATION,United States,Construction (45),-0.16%,-1.09%,"(1,33,56,550)","(90,33,328)",-1951,"(1,25,188)",-27195,-365,-773,"(41,67,791)",41,4%
2018,WILSON BAYLY HOLMES - OVCON LIMITED,South Africa,Construction (45),-0.52%,-18.42%,"(1,25,67,757)","(1,22,98,123)",-4073,"(1,62,913)",-35274,-634,-8397,-61996,3653,15%
2018,AF GRUPPEN ASA,Norway,Construction (45),-0.53%,-10.62%,"(1,14,28,784)","(1,10,63,208)",-2836,"(1,47,676)",-34238,-486,-696,"(1,80,320)",676,5%
2018,PERSIMMON PLC,United Kingdom,Construction (45),-0.23%,-0.80%,"(1,10,91,902)","(1,08,48,901)",-2852,"(1,44,773)",-33789,-488,-2637,-59410,947,8%
2018,TODA CORPORATION,Japan,Construction (45),-0.27%,-3.75%,"(1,04,22,967)","(1,01,85,474)",-6504,"(1,45,887)",-34075,-863,-1649,-59846,11330,2%
2018,SEKISUI JUSHI CORPORATION,Japan,Construction (45),-1.39%,-9.26%,"(87,30,843)","(85,41,351)",-1952,"(1,13,562)",-26595,-355,-265,-46765,1,0%
2018,KB HOME,United States,Construction (45),-0.18%,-2.31%,"(82,07,455)","(80,27,852)",-1773,"(1,09,514)",-24503,-328,-421,-43087,22,4%
2018,LINDAB INTERNATIONAL AB,Sweden,Construction (45),-0.75%,-10.99%,"(78,39,474)","(76,57,396)",-1746,"(1,01,001)",-23623,-317,-30,-55320,-42,1%
